Date,BZ=F,EURUSD=X,GBPUSD=X,GC=F,HG=F,NG=F,SI=F,USDIDR=X,^GDAXI,^GSPC,^IXIC,^JKSE
2021-01-26,55.90999984741211,1.214624047279358,1.3678992986679077,1850.699951171875,3.628000020980835,2.6559998989105225,25.52899932861328,14148.5,13870.990234375,3849.6201171875,13626.0595703125,6140.1708984375
2021-01-27,55.810001373291016,1.216299295425415,1.374154806137085,1844.9000244140625,3.571500062942505,2.759999990463257,25.375999450683594,14142.0,13620.4599609375,3750.77001953125,13270.599609375,6109.16796875
2021-01-28,55.529998779296875,1.2105072736740112,1.3669419288635254,1837.9000244140625,3.5829999446868896,2.6640000343322754,25.909000396728516,14195.0,13665.9296875,3787.3798828125,13337.16015625,5979.38720703125
2021-01-29,55.880001068115234,1.2120037078857422,1.3725008964538574,1847.300048828125,3.573499917984009,2.563999891281128,26.899999618530273,13854.8642578125,13432.8701171875,3714.239990234375,13070.6904296875,5862.35205078125
2021-02-01,56.349998474121094,1.2123857736587524,1.3697690963745117,1860.800048828125,3.562000036239624,2.8499999046325684,29.398000717163086,13828.13671875,13622.01953125,3773.860107421875,13403.3896484375,6067.544921875
2021-02-02,57.459999084472656,1.2068694829940796,1.3678767681121826,1830.5,3.5390000343322754,2.8450000286102295,26.384000778198242,14118.5,13835.16015625,3826.31005859375,13612.7802734375,6043.8408203125
2021-02-03,58.459999084472656,1.203905463218689,1.3659336566925049,1832.199951171875,3.5785000324249268,2.7890000343322754,26.878000259399414,13995.53515625,13933.6298828125,3830.169921875,13610.5400390625,6077.7451171875
2021-02-04,58.84000015258789,1.2042388916015625,1.364908218383789,1788.9000244140625,3.565999984741211,2.934999942779541,26.222999572753906,13983.9521484375,14060.2900390625,3871.739990234375,13777.740234375,6107.2158203125
2021-02-05,59.34000015258789,1.1966731548309326,1.3676148653030396,1810.9000244140625,3.6389999389648438,2.86299991607666,27.013999938964844,14010.4736328125,14056.7197265625,3886.830078125,13856.2998046875,6151.72900390625
2021-02-08,60.560001373291016,1.2048773765563965,1.3738716840744019,1831.9000244140625,3.678999900817871,2.881999969482422,27.56999969482422,14001.103515625,14059.91015625,3915.590087890625,13987.6396484375,6208.8662109375
2021-02-09,61.09000015258789,1.2053595781326294,1.374570369720459,1835.300048828125,3.7335000038146973,2.8350000381469727,27.395999908447266,13990.4599609375,14011.7998046875,3911.22998046875,14007.7001953125,6181.671875
2021-02-10,61.470001220703125,1.2119992971420288,1.3817994594573975,1840.5999755859375,3.7855000495910645,2.9110000133514404,27.073999404907227,13989.1884765625,13932.9697265625,3909.8798828125,13972.5302734375,6201.828125
2021-02-11,61.13999938964844,1.2121212482452393,1.3832597732543945,1824.9000244140625,3.7874999046325684,2.868000030517578,27.04199981689453,14027.0,14040.91015625,3916.3798828125,14025.76953125,6222.52099609375
2021-02-12,62.43000030517578,1.2131506204605103,1.381024718284607,1821.5999755859375,3.802000045776367,2.9119999408721924,27.322999954223633,13976.240234375,14049.8896484375,3934.830078125,14095.4697265625,
2021-02-15,,1.2122093439102173,1.3871549367904663,,,,,13966.0,14109.48046875,,,6270.32421875
2021-02-16,63.349998474121094,1.2132196426391602,1.3914785385131836,1797.199951171875,3.8480000495910645,3.128999948501587,27.319000244140625,13907.0,14064.599609375,3932.590087890625,14047.5,6292.39599609375
